spot,low,high,blocks,volBps,refBlocks,houseEdgeBps,multiplierBps,prob1e6
10000000000000,9999000000000,10001000000000,250,16,100,400,307780,31191
10000000000000,9999000000000,10003000000000,250,16,100,400,153889,62382
10000000000000,9999000000000,10008000000000,250,16,100,400,69132,138863
10000000000000,9999000000000,10021000000000,250,16,100,400,30892,310746
10000000000000,9999000000000,10055000000000,250,16,100,400,19193,500175
10000000000000,9999000000000,10144000000000,250,16,100,400,18620,515564
10000000000000,9997000000000,10001000000000,250,16,100,400,153889,62382
10000000000000,9997000000000,10003000000000,250,16,100,400,102593,93573
10000000000000,9997000000000,10008000000000,250,16,100,400,56451,170054
10000000000000,9997000000000,10021000000000,250,16,100,400,28075,341937
10000000000000,9997000000000,10055000000000,250,16,100,400,18066,531366
10000000000000,9997000000000,10144000000000,250,16,100,400,17557,546755
10000000000000,9992000000000,10001000000000,250,16,100,400,69132,138863
10000000000000,9992000000000,10003000000000,250,16,100,400,56451,170054
10000000000000,9992000000000,10008000000000,250,16,100,400,38939,246536
10000000000000,9992000000000,10021000000000,250,16,100,400,22943,418419
10000000000000,9992000000000,10055000000000,250,16,100,400,15792,607847
10000000000000,9992000000000,10144000000000,250,16,100,400,15403,623236
10000000000000,9979000000000,10001000000000,250,16,100,400,30892,310746
10000000000000,9979000000000,10003000000000,250,16,100,400,28075,341937
10000000000000,9979000000000,10008000000000,250,16,100,400,22943,418419
10000000000000,9979000000000,10021000000000,250,16,100,400,16262,590302
10000000000000,9979000000000,10055000000000,250,16,100,400,12311,779730
10000000000000,9979000000000,10144000000000,250,16,100,400,12072,795119
10000000000000,9945000000000,10001000000000,250,16,100,400,19193,500175
10000000000000,9945000000000,10003000000000,250,16,100,400,18066,531366
10000000000000,9945000000000,10008000000000,250,16,100,400,15792,607847
10000000000000,9945000000000,10021000000000,250,16,100,400,12311,779730
10000000000000,9945000000000,10055000000000,250,16,100,400,9905,969159
10000000000000,9945000000000,10144000000000,250,16,100,400,9749,984548
10000000000000,9856000000000,10001000000000,250,16,100,400,18620,515564
10000000000000,9856000000000,10003000000000,250,16,100,400,17557,546755
10000000000000,9856000000000,10008000000000,250,16,100,400,15403,623236
10000000000000,9856000000000,10021000000000,250,16,100,400,12072,795119
10000000000000,9856000000000,10055000000000,250,16,100,400,9749,984548
10000000000000,9856000000000,10144000000000,250,16,100,400,9600,999937
10000000000000,9999000000000,10001000000000,600,16,100,400,476757,20136
10000000000000,9999000000000,10003000000000,600,16,100,400,238378,40272
10000000000000,9999000000000,10008000000000,600,16,100,400,105900,90651
10000000000000,9999000000000,10021000000000,600,16,100,400,45015,213260
10000000000000,9999000000000,10055000000000,600,16,100,400,22416,428252
10000000000000,9999000000000,10144000000000,600,16,100,400,18825,509935
10000000000000,9997000000000,10001000000000,600,16,100,400,238378,40272
10000000000000,9997000000000,10003000000000,600,16,100,400,158918,60408
10000000000000,9997000000000,10008000000000,600,16,100,400,86652,110787
10000000000000,9997000000000,10021000000000,600,16,100,400,41131,233396
10000000000000,9997000000000,10055000000000,600,16,100,400,21409,448388
10000000000000,9997000000000,10144000000000,600,16,100,400,18110,530071
10000000000000,9992000000000,10001000000000,600,16,100,400,105900,90651
10000000000000,9992000000000,10003000000000,600,16,100,400,86652,110787
10000000000000,9992000000000,10008000000000,600,16,100,400,59565,161167
10000000000000,9992000000000,10021000000000,600,16,100,400,33829,283775
10000000000000,9992000000000,10055000000000,600,16,100,400,19247,498767
10000000000000,9992000000000,10144000000000,600,16,100,400,16537,580451
10000000000000,9979000000000,10001000000000,600,16,100,400,45015,213260
10000000000000,9979000000000,10003000000000,600,16,100,400,41131,233396
10000000000000,9979000000000,10008000000000,600,16,100,400,33829,283775
10000000000000,9979000000000,10021000000000,600,16,100,400,23622,406384
10000000000000,9979000000000,10055000000000,600,16,100,400,15449,621376
10000000000000,9979000000000,10144000000000,600,16,100,400,13654,703059
10000000000000,9945000000000,10001000000000,600,16,100,400,22416,428252
10000000000000,9945000000000,10003000000000,600,16,100,400,21409,448388
10000000000000,9945000000000,10008000000000,600,16,100,400,19247,498767
10000000000000,9945000000000,10021000000000,600,16,100,400,15449,621376
10000000000000,9945000000000,10055000000000,600,16,100,400,11477,836368
10000000000000,9945000000000,10144000000000,600,16,100,400,10456,918051
10000000000000,9856000000000,10001000000000,600,16,100,400,18825,509935
10000000000000,9856000000000,10003000000000,600,16,100,400,18110,530071
10000000000000,9856000000000,10008000000000,600,16,100,400,16537,580451
10000000000000,9856000000000,10021000000000,600,16,100,400,13654,703059
10000000000000,9856000000000,10055000000000,600,16,100,400,10456,918051
10000000000000,9856000000000,10144000000000,600,16,100,400,9601,999735
10000000000000,9999000000000,10001000000000,2000,16,100,400,874634,10976
10000000000000,9999000000000,10003000000000,2000,16,100,400,435748,22031
10000000000000,9999000000000,10008000000000,2000,16,100,400,193435,49629
10000000000000,9999000000000,10021000000000,2000,16,100,400,79802,120296
10000000000000,9999000000000,10055000000000,2000,16,100,400,33812,283918
10000000000000,9999000000000,10144000000000,2000,16,100,400,19864,483260
10000000000000,9997000000000,10001000000000,2000,16,100,400,435748,22031
10000000000000,9997000000000,10003000000000,2000,16,100,400,290152,33086
10000000000000,9997000000000,10008000000000,2000,16,100,400,158196,60684
10000000000000,9997000000000,10021000000000,2000,16,100,400,73085,131351
10000000000000,9997000000000,10055000000000,2000,16,100,400,32544,294973
10000000000000,9997000000000,10144000000000,2000,16,100,400,19420,494315
10000000000000,9992000000000,10001000000000,2000,16,100,400,193435,49629
10000000000000,9992000000000,10003000000000,2000,16,100,400,158196,60684
10000000000000,9992000000000,10008000000000,2000,16,100,400,108741,88283
10000000000000,9992000000000,10021000000000,2000,16,100,400,60395,158950
10000000000000,9992000000000,10055000000000,2000,16,100,400,29760,322571
10000000000000,9992000000000,10144000000000,2000,16,100,400,18393,521913
10000000000000,9979000000000,10001000000000,2000,16,100,400,79802,120296
10000000000000,9979000000000,10003000000000,2000,16,100,400,73085,131351
10000000000000,9979000000000,10008000000000,2000,16,100,400,60395,158950
10000000000000,9979000000000,10021000000000,2000,16,100,400,41808,229617
10000000000000,9979000000000,10055000000000,2000,16,100,400,24411,393238
10000000000000,9979000000000,10144000000000,2000,16,100,400,16200,592580
10000000000000,9945000000000,10001000000000,2000,16,100,400,33812,283918
10000000000000,9945000000000,10003000000000,2000,16,100,400,32544,294973
10000000000000,9945000000000,10008000000000,2000,16,100,400,29760,322571
10000000000000,9945000000000,10021000000000,2000,16,100,400,24411,393238
10000000000000,9945000000000,10055000000000,2000,16,100,400,17238,556860
10000000000000,9945000000000,10144000000000,2000,16,100,400,12694,756202
10000000000000,9856000000000,10001000000000,2000,16,100,400,19864,483260
10000000000000,9856000000000,10003000000000,2000,16,100,400,19420,494315
10000000000000,9856000000000,10008000000000,2000,16,100,400,18393,521913
10000000000000,9856000000000,10021000000000,2000,16,100,400,16200,592580
10000000000000,9856000000000,10055000000000,2000,16,100,400,12694,756202
10000000000000,9856000000000,10144000000000,2000,16,100,400,10046,955544
10000000000000,9999000000000,10001000000000,6000,16,100,400,1519707,6317
10000000000000,9999000000000,10003000000000,6000,16,100,400,755132,12713
10000000000000,9999000000000,10008000000000,6000,16,100,400,335382,28624
10000000000000,9999000000000,10021000000000,6000,16,100,400,137060,70042
10000000000000,9999000000000,10055000000000,6000,16,100,400,55256,173732
10000000000000,9999000000000,10144000000000,6000,16,100,400,25341,378829
10000000000000,9997000000000,10001000000000,6000,16,100,400,755132,12713
10000000000000,9997000000000,10003000000000,6000,16,100,400,502380,19109
10000000000000,9997000000000,10008000000000,6000,16,100,400,274128,35020
10000000000000,9997000000000,10021000000000,6000,16,100,400,125591,76438
10000000000000,9997000000000,10055000000000,6000,16,100,400,53295,180128
10000000000000,9997000000000,10144000000000,6000,16,100,400,24919,385225
10000000000000,9992000000000,10001000000000,6000,16,100,400,335382,28624
10000000000000,9992000000000,10003000000000,6000,16,100,400,274128,35020
10000000000000,9992000000000,10008000000000,6000,16,100,400,188486,50932
10000000000000,9992000000000,10021000000000,6000,16,100,400,103952,92349
10000000000000,9992000000000,10055000000000,6000,16,100,400,48969,196039
10000000000000,9992000000000,10144000000000,6000,16,100,400,23931,401136
10000000000000,9979000000000,10001000000000,6000,16,100,400,137060,70042
10000000000000,9979000000000,10003000000000,6000,16,100,400,125591,76438
10000000000000,9979000000000,10008000000000,6000,16,100,400,103952,92349
10000000000000,9979000000000,10021000000000,6000,16,100,400,71765,133767
10000000000000,9979000000000,10055000000000,6000,16,100,400,40427,237457
10000000000000,9979000000000,10144000000000,6000,16,100,400,21692,442554
10000000000000,9945000000000,10001000000000,6000,16,100,400,55256,173732
10000000000000,9945000000000,10003000000000,6000,16,100,400,53295,180128
10000000000000,9945000000000,10008000000000,6000,16,100,400,48969,196039
10000000000000,9945000000000,10021000000000,6000,16,100,400,40427,237457
10000000000000,9945000000000,10055000000000,6000,16,100,400,28139,341147
10000000000000,9945000000000,10144000000000,6000,16,100,400,17573,546244
10000000000000,9856000000000,10001000000000,6000,16,100,400,25341,378829
10000000000000,9856000000000,10003000000000,6000,16,100,400,24919,385225
10000000000000,9856000000000,10008000000000,6000,16,100,400,23931,401136
10000000000000,9856000000000,10021000000000,6000,16,100,400,21692,442554
10000000000000,9856000000000,10055000000000,6000,16,100,400,17573,546244
10000000000000,9856000000000,10144000000000,6000,16,100,400,12776,751341
10000000000000,9999000000000,10001000000000,10,40,100,400,153889,62382
10000000000000,9999000000000,10003000000000,10,40,100,400,76920,124804
10000000000000,9999000000000,10008000000000,10,40,100,400,36080,266066
10000000000000,9999000000000,10021000000000,10,40,100,400,19935,481534
10000000000000,9999000000000,10055000000000,10,40,100,400,18072,531159
10000000000000,9999000000000,10144000000000,10,40,100,400,18072,531159
10000000000000,9997000000000,10001000000000,10,40,100,400,76920,124804
10000000000000,9997000000000,10003000000000,10,40,100,400,51274,187226
10000000000000,9997000000000,10008000000000,10,40,100,400,29224,328488
10000000000000,9997000000000,10021000000000,10,40,100,400,17647,543956
10000000000000,9997000000000,10055000000000,10,40,100,400,16172,593581
10000000000000,9997000000000,10144000000000,10,40,100,400,16172,593581
10000000000000,9992000000000,10001000000000,10,40,100,400,36080,266066
10000000000000,9992000000000,10003000000000,10,40,100,400,29224,328488
10000000000000,9992000000000,10008000000000,10,40,100,400,20435,469750
10000000000000,9992000000000,10021000000000,10,40,100,400,14009,685218
10000000000000,9992000000000,10055000000000,10,40,100,400,13063,734843
10000000000000,9992000000000,10144000000000,10,40,100,400,13063,734843
10000000000000,9979000000000,10001000000000,10,40,100,400,19935,481534
10000000000000,9979000000000,10003000000000,10,40,100,400,17647,543956
10000000000000,9979000000000,10008000000000,10,40,100,400,14009,685218
10000000000000,9979000000000,10021000000000,10,40,100,400,10657,900687
10000000000000,9979000000000,10055000000000,10,40,100,400,10101,950312
10000000000000,9979000000000,10144000000000,10,40,100,400,10101,950312
10000000000000,9945000000000,10001000000000,10,40,100,400,18072,531159
10000000000000,9945000000000,10003000000000,10,40,100,400,16172,593581
10000000000000,9945000000000,10008000000000,10,40,100,400,13063,734843
10000000000000,9945000000000,10021000000000,10,40,100,400,10101,950312
10000000000000,9945000000000,10055000000000,10,40,100,400,9600,999937
10000000000000,9945000000000,10144000000000,10,40,100,400,9600,999937
10000000000000,9856000000000,10001000000000,10,40,100,400,18072,531159
10000000000000,9856000000000,10003000000000,10,40,100,400,16172,593581
10000000000000,9856000000000,10008000000000,10,40,100,400,13063,734843
10000000000000,9856000000000,10021000000000,10,40,100,400,10101,950312
10000000000000,9856000000000,10055000000000,10,40,100,400,9600,999937
10000000000000,9856000000000,10144000000000,10,40,100,400,9600,999937
10000000000000,9999000000000,10001000000000,25,40,100,400,243147,39482
10000000000000,9999000000000,10003000000000,25,40,100,400,121573,78964
10000000000000,9999000000000,10008000000000,25,40,100,400,55139,174101
10000000000000,9999000000000,10021000000000,25,40,100,400,25827,371686
10000000000000,9999000000000,10055000000000,25,40,100,400,18576,516761
10000000000000,9999000000000,10144000000000,25,40,100,400,18471,519709
10000000000000,9997000000000,10001000000000,25,40,100,400,121573,78964
10000000000000,9997000000000,10003000000000,25,40,100,400,81048,118447
10000000000000,9997000000000,10008000000000,25,40,100,400,44947,213583
10000000000000,9997000000000,10021000000000,25,40,100,400,23347,411169
10000000000000,9997000000000,10055000000000,25,40,100,400,17257,556243
10000000000000,9997000000000,10144000000000,25,40,100,400,17166,559192
10000000000000,9992000000000,10001000000000,25,40,100,400,55139,174101
10000000000000,9992000000000,10003000000000,25,40,100,400,44947,213583
10000000000000,9992000000000,10008000000000,25,40,100,400,31095,308720
10000000000000,9992000000000,10021000000000,25,40,100,400,18960,506305
10000000000000,9992000000000,10055000000000,25,40,100,400,14737,651380
10000000000000,9992000000000,10144000000000,25,40,100,400,14670,654328
10000000000000,9979000000000,10001000000000,25,40,100,400,25827,371686
10000000000000,9979000000000,10003000000000,25,40,100,400,23347,411169
10000000000000,9979000000000,10008000000000,25,40,100,400,18960,506305
10000000000000,9979000000000,10021000000000,25,40,100,400,13637,703891
10000000000000,9979000000000,10055000000000,25,40,100,400,11307,848965
10000000000000,9979000000000,10144000000000,25,40,100,400,11268,851914
10000000000000,9945000000000,10001000000000,25,40,100,400,18576,516761
10000000000000,9945000000000,10003000000000,25,40,100,400,17257,556243
10000000000000,9945000000000,10008000000000,25,40,100,400,14737,651380
10000000000000,9945000000000,10021000000000,25,40,100,400,11307,848965
10000000000000,9945000000000,10055000000000,25,40,100,400,9656,994040
10000000000000,9945000000000,10144000000000,25,40,100,400,9628,996988
10000000000000,9856000000000,10001000000000,25,40,100,400,18471,519709
10000000000000,9856000000000,10003000000000,25,40,100,400,17166,559192
10000000000000,9856000000000,10008000000000,25,40,100,400,14670,654328
10000000000000,9856000000000,10021000000000,25,40,100,400,11268,851914
10000000000000,9856000000000,10055000000000,25,40,100,400,9628,996988
10000000000000,9856000000000,10144000000000,25,40,100,400,9600,999937
10000000000000,9999000000000,10001000000000,50,40,100,400,344406,27874
10000000000000,9999000000000,10003000000000,50,40,100,400,172080,55788
10000000000000,9999000000000,10008000000000,50,40,100,400,76914,124813
10000000000000,9999000000000,10021000000000,50,40,100,400,33705,284819
10000000000000,9999000000000,10055000000000,50,40,100,400,19698,487344
10000000000000,9999000000000,10144000000000,50,40,100,400,18679,513905
10000000000000,9997000000000,10001000000000,50,40,100,400,172080,55788
10000000000000,9997000000000,10003000000000,50,40,100,400,114691,83703
10000000000000,9997000000000,10008000000000,50,40,100,400,62856,152727
10000000000000,9997000000000,10021000000000,50,40,100,400,30696,312734
10000000000000,9997000000000,10055000000000,50,40,100,400,18630,515258
10000000000000,9997000000000,10144000000000,50,40,100,400,17717,541820
10000000000000,9992000000000,10001000000000,50,40,100,400,76914,124813
10000000000000,9992000000000,10003000000000,50,40,100,400,62856,152727
10000000000000,9992000000000,10008000000000,50,40,100,400,43291,221752
10000000000000,9992000000000,10021000000000,50,40,100,400,25146,381758
10000000000000,9992000000000,10055000000000,50,40,100,400,16429,584283
10000000000000,9992000000000,10144000000000,50,40,100,400,15715,610844
10000000000000,9979000000000,10001000000000,50,40,100,400,33705,284819
10000000000000,9979000000000,10003000000000,50,40,100,400,30696,312734
10000000000000,9979000000000,10008000000000,50,40,100,400,25146,381758
10000000000000,9979000000000,10021000000000,50,40,100,400,17719,541765
10000000000000,9979000000000,10055000000000,50,40,100,400,12897,744289
10000000000000,9979000000000,10144000000000,50,40,100,400,12453,770851
10000000000000,9945000000000,10001000000000,50,40,100,400,19698,487344
10000000000000,9945000000000,10003000000000,50,40,100,400,18630,515258
10000000000000,9945000000000,10008000000000,50,40,100,400,16429,584283
10000000000000,9945000000000,10021000000000,50,40,100,400,12897,744289
10000000000000,9945000000000,10055000000000,50,40,100,400,10138,946814
10000000000000,9945000000000,10144000000000,50,40,100,400,9862,973375
10000000000000,9856000000000,10001000000000,50,40,100,400,18679,513905
10000000000000,9856000000000,10003000000000,50,40,100,400,17717,541820
10000000000000,9856000000000,10008000000000,50,40,100,400,15715,610844
10000000000000,9856000000000,10021000000000,50,40,100,400,12453,770851
10000000000000,9856000000000,10055000000000,50,40,100,400,9862,973375
10000000000000,9856000000000,10144000000000,50,40,100,400,9600,999937
10000000000000,9999000000000,10001000000000,100,40,100,400,486296,19741
10000000000000,9999000000000,10003000000000,100,40,100,400,243147,39482
10000000000000,9999000000000,10008000000000,100,40,100,400,108065,88835
10000000000000,9999000000000,10021000000000,100,40,100,400,45817,209524
10000000000000,9999000000000,10055000000000,100,40,100,400,22659,423642
10000000000000,9999000000000,10144000000000,100,40,100,400,18834,509695
10000000000000,9997000000000,10001000000000,100,40,100,400,243147,39482
10000000000000,9997000000000,10003000000000,100,40,100,400,162098,59223
10000000000000,9997000000000,10008000000000,100,40,100,400,88416,108576
10000000000000,9997000000000,10021000000000,100,40,100,400,41872,229265
10000000000000,9997000000000,10055000000000,100,40,100,400,21650,443383
10000000000000,9997000000000,10144000000000,100,40,100,400,18132,529436
10000000000000,9992000000000,10001000000000,100,40,100,400,108065,88835
10000000000000,9992000000000,10003000000000,100,40,100,400,88416,108576
10000000000000,9992000000000,10008000000000,100,40,100,400,60786,157930
10000000000000,9992000000000,10021000000000,100,40,100,400,34455,278618
10000000000000,9992000000000,10055000000000,100,40,100,400,19482,492736
10000000000000,9992000000000,10144000000000,100,40,100,400,16585,578790
10000000000000,9979000000000,10001000000000,100,40,100,400,45817,209524
10000000000000,9979000000000,10003000000000,100,40,100,400,41872,229265
10000000000000,9979000000000,10008000000000,100,40,100,400,34455,278618
10000000000000,9979000000000,10021000000000,100,40,100,400,24041,399307
10000000000000,9979000000000,10055000000000,100,40,100,400,15648,613425
10000000000000,9979000000000,10144000000000,100,40,100,400,13724,699478
10000000000000,9945000000000,10001000000000,100,40,100,400,22659,423642
10000000000000,9945000000000,10003000000000,100,40,100,400,21650,443383
10000000000000,9945000000000,10008000000000,100,40,100,400,19482,492736
10000000000000,9945000000000,10021000000000,100,40,100,400,15648,613425
10000000000000,9945000000000,10055000000000,100,40,100,400,11599,827543
10000000000000,9945000000000,10144000000000,100,40,100,400,10507,913596
10000000000000,9856000000000,10001000000000,100,40,100,400,18834,509695
10000000000000,9856000000000,10003000000000,100,40,100,400,18132,529436
10000000000000,9856000000000,10008000000000,100,40,100,400,16585,578790
10000000000000,9856000000000,10021000000000,100,40,100,400,13724,699478
10000000000000,9856000000000,10055000000000,100,40,100,400,10507,913596
10000000000000,9856000000000,10144000000000,100,40,100,400,9602,999650
10000000000000,9999000000000,10001000000000,250,40,100,400,769476,12476
10000000000000,9999000000000,10003000000000,250,40,100,400,384738,24952
10000000000000,9999000000000,10008000000000,250,40,100,400,170988,56144
10000000000000,9999000000000,10021000000000,250,40,100,400,70917,135368
10000000000000,9999000000000,10055000000000,250,40,100,400,30756,312128
10000000000000,9999000000000,10144000000000,250,40,100,400,19406,494658
10000000000000,9997000000000,10001000000000,250,40,100,400,384738,24952
10000000000000,9997000000000,10003000000000,250,40,100,400,256485,37429
10000000000000,9997000000000,10008000000000,250,40,100,400,139900,68620
10000000000000,9997000000000,10021000000000,250,40,100,400,64932,147844
10000000000000,9997000000000,10055000000000,250,40,100,400,29573,324605
10000000000000,9997000000000,10144000000000,250,40,100,400,18929,507134
10000000000000,9992000000000,10001000000000,250,40,100,400,170988,56144
10000000000000,9992000000000,10003000000000,250,40,100,400,139900,68620
10000000000000,9992000000000,10008000000000,250,40,100,400,96180,99812
10000000000000,9992000000000,10021000000000,250,40,100,400,53619,179036
10000000000000,9992000000000,10055000000000,250,40,100,400,26980,355796
10000000000000,9992000000000,10144000000000,250,40,100,400,17832,538326
10000000000000,9979000000000,10001000000000,250,40,100,400,70917,135368
10000000000000,9979000000000,10003000000000,250,40,100,400,64932,147844
10000000000000,9979000000000,10008000000000,250,40,100,400,53619,179036
10000000000000,9979000000000,10021000000000,250,40,100,400,37171,258260
10000000000000,9979000000000,10055000000000,250,40,100,400,22067,435020
10000000000000,9979000000000,10144000000000,250,40,100,400,15545,617550
10000000000000,9945000000000,10001000000000,250,40,100,400,30756,312128
10000000000000,9945000000000,10003000000000,250,40,100,400,29573,324605
10000000000000,9945000000000,10008000000000,250,40,100,400,26980,355796
10000000000000,9945000000000,10021000000000,250,40,100,400,22067,435020
10000000000000,9945000000000,10055000000000,250,40,100,400,15691,611781
10000000000000,9945000000000,10144000000000,250,40,100,400,12085,794310
10000000000000,9856000000000,10001000000000,250,40,100,400,19406,494658
10000000000000,9856000000000,10003000000000,250,40,100,400,18929,507134
10000000000000,9856000000000,10008000000000,250,40,100,400,17832,538326
10000000000000,9856000000000,10021000000000,250,40,100,400,15545,617550
10000000000000,9856000000000,10055000000000,250,40,100,400,12085,794310
10000000000000,9856000000000,10144000000000,250,40,100,400,9827,976840
10000000000000,9999000000000,10001000000000,600,40,100,400,1191954,8054
10000000000000,9999000000000,10003000000000,600,40,100,400,595976,16108
10000000000000,9999000000000,10008000000000,600,40,100,400,264870,36244
10000000000000,9999000000000,10021000000000,600,40,100,400,108305,88638
10000000000000,9999000000000,10055000000000,600,40,100,400,44531,215573
10000000000000,9999000000000,10144000000000,600,40,100,400,22195,432512
10000000000000,9997000000000,10001000000000,600,40,100,400,595976,16108
10000000000000,9997000000000,10003000000000,600,40,100,400,397300,24163
10000000000000,9997000000000,10008000000000,600,40,100,400,216708,44299
10000000000000,9997000000000,10021000000000,600,40,100,400,99284,96692
10000000000000,9997000000000,10055000000000,600,40,100,400,42928,223628
10000000000000,9997000000000,10144000000000,600,40,100,400,21790,440566
10000000000000,9992000000000,10001000000000,600,40,100,400,264870,36244
10000000000000,9992000000000,10003000000000,600,40,100,400,216708,44299
10000000000000,9992000000000,10008000000000,600,40,100,400,148987,64435
10000000000000,9992000000000,10021000000000,600,40,100,400,82171,116828
10000000000000,9992000000000,10055000000000,600,40,100,400,39382,243764
10000000000000,9992000000000,10144000000000,600,40,100,400,20837,460702
10000000000000,9979000000000,10001000000000,600,40,100,400,108305,88638
10000000000000,9979000000000,10003000000000,600,40,100,400,99284,96692
10000000000000,9979000000000,10008000000000,600,40,100,400,82171,116828
10000000000000,9979000000000,10021000000000,600,40,100,400,56729,169222
10000000000000,9979000000000,10055000000000,600,40,100,400,32414,296157
10000000000000,9979000000000,10144000000000,600,40,100,400,18709,513096
10000000000000,9945000000000,10001000000000,600,40,100,400,44531,215573
10000000000000,9945000000000,10003000000000,600,40,100,400,42928,223628
10000000000000,9945000000000,10008000000000,600,40,100,400,39382,243764
10000000000000,9945000000000,10021000000000,600,40,100,400,32414,296157
10000000000000,9945000000000,10055000000000,600,40,100,400,22689,423093
10000000000000,9945000000000,10144000000000,600,40,100,400,14999,640031
10000000000000,9856000000000,10001000000000,600,40,100,400,22195,432512
10000000000000,9856000000000,10003000000000,600,40,100,400,21790,440566
10000000000000,9856000000000,10008000000000,600,40,100,400,20837,460702
10000000000000,9856000000000,10021000000000,600,40,100,400,18709,513096
10000000000000,9856000000000,10055000000000,600,40,100,400,14999,640031
10000000000000,9856000000000,10144000000000,600,40,100,400,11202,856970
10000000000000,9999000000000,10001000000000,2000,40,100,400,2210452,4343
10000000000000,9999000000000,10003000000000,2000,40,100,400,1095264,8765
10000000000000,9999000000000,10008000000000,2000,40,100,400,484358,19820
10000000000000,9999000000000,10021000000000,2000,40,100,400,198002,48484
10000000000000,9999000000000,10055000000000,2000,40,100,400,78576,122174
10000000000000,9999000000000,10144000000000,2000,40,100,400,33048,290471
10000000000000,9997000000000,10001000000000,2000,40,100,400,1095264,8765
10000000000000,9997000000000,10003000000000,2000,40,100,400,727989,13187
10000000000000,9997000000000,10008000000000,2000,40,100,400,396006,24242
10000000000000,9997000000000,10021000000000,2000,40,100,400,181453,52906
10000000000000,9997000000000,10055000000000,2000,40,100,400,75831,126596
10000000000000,9997000000000,10144000000000,2000,40,100,400,32553,294893
10000000000000,9992000000000,10001000000000,2000,40,100,400,484358,19820
10000000000000,9992000000000,10003000000000,2000,40,100,400,396006,24242
10000000000000,9992000000000,10008000000000,2000,40,100,400,271977,35297
10000000000000,9992000000000,10021000000000,2000,40,100,400,150091,63961
10000000000000,9992000000000,10055000000000,2000,40,100,400,69741,137651
10000000000000,9992000000000,10144000000000,2000,40,100,400,31377,305948
10000000000000,9979000000000,10001000000000,2000,40,100,400,198002,48484
10000000000000,9979000000000,10003000000000,2000,40,100,400,181453,52906
10000000000000,9979000000000,10008000000000,2000,40,100,400,150091,63961
10000000000000,9979000000000,10021000000000,2000,40,100,400,103642,92626
10000000000000,9979000000000,10055000000000,2000,40,100,400,57720,166316
10000000000000,9979000000000,10144000000000,2000,40,100,400,28689,334612
10000000000000,9945000000000,10001000000000,2000,40,100,400,78576,122174
10000000000000,9945000000000,10003000000000,2000,40,100,400,75831,126596
10000000000000,9945000000000,10008000000000,2000,40,100,400,69741,137651
10000000000000,9945000000000,10021000000000,2000,40,100,400,57720,166316
10000000000000,9945000000000,10055000000000,2000,40,100,400,39998,240006
10000000000000,9945000000000,10144000000000,2000,40,100,400,23511,408302
10000000000000,9856000000000,10001000000000,2000,40,100,400,33048,290471
10000000000000,9856000000000,10003000000000,2000,40,100,400,32553,294893
10000000000000,9856000000000,10008000000000,2000,40,100,400,31377,305948
10000000000000,9856000000000,10021000000000,2000,40,100,400,28689,334612
10000000000000,9856000000000,10055000000000,2000,40,100,400,23511,408302
10000000000000,9856000000000,10144000000000,2000,40,100,400,16649,576599
10000000000000,9999000000000,10001000000000,6000,40,100,400,3800474,2526
10000000000000,9999000000000,10003000000000,6000,40,100,400,1899861,5053
10000000000000,9999000000000,10008000000000,6000,40,100,400,838500,11449
10000000000000,9999000000000,10021000000000,6000,40,100,400,342954,27992
10000000000000,9999000000000,10055000000000,6000,40,100,400,134558,71344
10000000000000,9999000000000,10144000000000,6000,40,100,400,53443,179628
10000000000000,9997000000000,10001000000000,6000,40,100,400,1899861,5053
10000000000000,9997000000000,10003000000000,6000,40,100,400,1266490,7580
10000000000000,9997000000000,10008000000000,6000,40,100,400,686891,13976
10000000000000,9997000000000,10021000000000,6000,40,100,400,314557,30519
10000000000000,9997000000000,10055000000000,6000,40,100,400,129956,73871
10000000000000,9997000000000,10144000000000,6000,40,100,400,52702,182155
10000000000000,9992000000000,10001000000000,6000,40,100,400,838500,11449
10000000000000,9992000000000,10003000000000,6000,40,100,400,686891,13976
10000000000000,9992000000000,10008000000000,6000,40,100,400,471211,20373
10000000000000,9992000000000,10021000000000,6000,40,100,400,260049,36916
10000000000000,9992000000000,10055000000000,6000,40,100,400,119598,80268
10000000000000,9992000000000,10144000000000,6000,40,100,400,50914,188551
10000000000000,9979000000000,10001000000000,6000,40,100,400,342954,27992
10000000000000,9979000000000,10003000000000,6000,40,100,400,314557,30519
10000000000000,9979000000000,10008000000000,6000,40,100,400,260049,36916
10000000000000,9979000000000,10021000000000,6000,40,100,400,179576,53459
10000000000000,9979000000000,10055000000000,6000,40,100,400,99162,96811
10000000000000,9979000000000,10144000000000,6000,40,100,400,46807,205094
10000000000000,9945000000000,10001000000000,6000,40,100,400,134558,71344
10000000000000,9945000000000,10003000000000,6000,40,100,400,129956,73871
10000000000000,9945000000000,10008000000000,6000,40,100,400,119598,80268
10000000000000,9945000000000,10021000000000,6000,40,100,400,99162,96811
10000000000000,9945000000000,10055000000000,6000,40,100,400,68491,140163
10000000000000,9945000000000,10144000000000,6000,40,100,400,38640,248446
10000000000000,9856000000000,10001000000000,6000,40,100,400,53443,179628
10000000000000,9856000000000,10003000000000,6000,40,100,400,52702,182155
10000000000000,9856000000000,10008000000000,6000,40,100,400,50914,188551
10000000000000,9856000000000,10021000000000,6000,40,100,400,46807,205094
10000000000000,9856000000000,10055000000000,6000,40,100,400,38640,248446
